"","primitive","classical","secretory","basal"
"NRXN3",-0.174285840246084,0.387073745809228,-0.164802675449671,-0.166798545788777
"NSBP1",0.278433419890737,-0.0789786245062596,0.0173659507787567,0.0269045080156047
"NSD1",-0.0175386214634223,-0.0306509355979827,0.0158676446601715,-0.0041915771259542
"NSDHL",-0.103722319461303,0.235597045134191,-0.543992316604403,0.0270027730243036
"NSF",0.00981618773212486,0.153621292844949,-0.112190483206784,-0.15715681725179
"NSFL1C",0.0504501594104154,0.0867623368240191,-0.144167755238459,0.0713734319646258
"NSL1",0.223835354787558,-0.0011171554079592,-0.0232554376815943,-0.0879251152013913
"NSMAF",-0.053034500592674,0.089384715097684,-0.0394162126519948,0.0828015513390933
"NSMCE4A",0.191552799675125,0.0273957738746979,-0.0604303922652099,-0.08454058915023
"NSUN5C",0.27779143665057,-0.0402757991708517,-0.00149783525389524,-0.126545428731393
"NT5C",-0.00549896179587739,0.127430256202417,-0.217871876011706,-0.0331770743444407
"NT5DC2",0.461105805169211,-0.0144276322680399,-0.264072738797408,0.0785191741176169
"NT5DC3",0.215554895926897,0.134911408965814,-0.078684674852256,-0.139684225632451
"NT5E",-0.0969576673316237,-0.172450617144067,0.20690028088545,0.142709804459052
"NT5M",0.27203095003992,0.0602903216505824,-0.0963432193305549,-0.205975394432157
"NTAN1",-0.107259746655445,-0.205094347156078,0.257769412487184,0.14269280847535
"NTF3",-0.0437413457247412,0.00106235791566218,-0.00619767131392468,0.0570157671926852
"NTN2L",-0.0046471463552521,-0.00353227564533566,-0.00496403787852118,0.00450172230462432
"NTRK1",0.0695126099669192,-0.0317111172706477,-0.0030309557806813,0.0099596449580591
"NTRK2",-0.625555292621935,1.34139981749815,-1.81057912773216,-0.366831864645862
"NTRK3",-0.0559716420822969,-0.0290245014712092,0.0912332928653465,-0.0754636702271083
"NTS",-1.48611810770131,2.69749201119585,-2.89553829511536,0.089308241359299
"NTSR2",0.0706253532128755,-0.021872441999378,-0.00425087435305698,-0.0222858231360619
"NUAK1",-0.195976573942988,-0.270931935372201,0.0914661261355696,0.442419301914539
"NUBP1",-0.00823525572448547,-0.100174663461984,0.135000452866911,0.0487032063891628
"NUBP2",0.127564193056972,0.028854653861858,-0.0665167384392317,-0.00778590111251765
"NUBPL",0.0942742535238397,-0.0233010957529669,-0.0932940991558597,0.143718445596494
"NUCB1",0.0057729867369759,-0.160237675128504,0.161427919938325,-0.00969592904137184
"NUDC",0.246366775098031,-0.0856680598865156,-0.00740993466471453,0.0227130184128171
"NUDCD3",0.00269313338598565,0.0142755352386671,-0.0330114875644055,0.0213237602408873
"NUDT1",-0.0373311149678458,0.267133610864269,-0.516190090204252,-0.087388875535615
"NUDT11",-0.497706132119675,0.488419259009172,-0.878015579554193,-0.00430534095268387
"NUDT13",0.078994465647759,-0.0618939102895129,0.0435372461702591,-0.0283492662140226
"NUDT15",0.287989069819433,0.130794840812313,-0.409065733120993,0.0990437685034456
"NUDT18",-0.307977243251433,0.0779312660114453,0.033292439450324,-0.00706837247304963
"NUDT2",0.103567736564774,0.150207453307802,-0.143375168020331,-0.125397819549747
"NUDT21",0.0492980784810108,0.0434751655808478,-0.184718021925243,0.111747229224897
"NUDT3",0.357883756543984,0.0140911484262538,-0.183017483374118,-0.0409408792232355
"NUDT9",0.040882662270316,0.0318373097120542,-0.0629677647576173,0.0369707455132127
"NUFIP1",0.210694840553763,0.040832446130129,-0.141325322288402,-0.00633685461073147
"NUMA1",0.0611911911076632,-0.0452654831894346,0.101490270712475,-0.0370876717297498
"NUP107",0.398961197961556,0.00954372748091048,-0.207879716052255,-0.16355110563156
"NUP133",0.190840063665881,0.124601118958088,-0.128674947721524,-0.094502919712759
"NUP155",0.484620651157187,0.092813789701377,-0.482328391392481,0.118745226273487
"NUP160",0.240215396257278,0.0364111766310221,-0.0848808988748972,-0.133079776201951
"NUP205",0.183517840146555,0.337119566254082,-0.329893212756325,-0.0325801744758439
"NUP210",0.148661823007834,0.0320677115575875,0.199712979183612,-0.429801436662187
"NUP37",0.103529893302572,0.155366691623575,-0.287025304790545,-0.055957536864335
"NUP43",0.173517270082341,0.0016479432091977,-0.06731449173218,-0.0697357525843635
"NUP54",0.112140060709075,0.0379229079952523,-0.122624845059911,0.088143838892733
"NUP62",0.316615552367861,0.0411378625737788,-0.134606097776117,-0.0208882342576016
"NUP62CL",0.0204804600251882,0.12680508862389,-0.152647256065864,0.0305132572939648
"NUP85",0.252739625513137,0.0237630647737799,-0.152437388769427,0.0235716853900125
"NUP88",0.226788923791969,0.214160507358804,-0.115908543123794,-0.180136383394904
"NUP93",0.343950133044512,0.0893802055211896,-0.286768362099795,0.0314144006460841
"NUP98",0.108841607254393,0.165244921944076,-0.0905777883867553,-0.117072746974316
"NUPL2",0.0450904771936569,0.152804004213236,-0.242388114357869,-0.0889054348363338
"NUPR1",-0.212931312866614,-0.117244194059189,0.305552482213427,-0.0287836947383827
"NUSAP1",0.249941443854035,0.268858000501069,-0.448785770316551,-0.140256508470364
"NVL",0.214426041374123,0.0432255045209664,0.0114538650475895,-0.120915598832971
"NXF1",0.0141518091037858,-0.03955770197466,0.0977434551603134,-0.0439803082795254
"NXF2",0.0365934078781027,0.0198196717131875,-0.0597181178528158,-0.0342258353991052
"NXF3",-0.00330524434172874,-0.0466460341202985,0.168908979223056,0.00665513311745625
"NXN",-0.0768648097083246,-0.255975345033226,-0.0331466854372274,0.484977473491038
"NXPH3",-0.0450471199948785,-0.0425576041498357,0.0451775744072235,-0.0126384827482435
"NXT1",0.208833048651661,0.13924670762076,-0.323152437463197,0.0174038454641
"NXT2",0.0657134637505603,0.0723187237755671,-0.201053070738784,0.071440099338783
"NYX",-0.187826291742215,-0.00680283231869572,0.0950369417816268,-0.0341571575311221
"OAS1",-0.186014937359663,-0.00414583469844651,0.196642252781203,-0.00570359221680627
"OAS2",-0.411955149613512,-0.0697875031537866,0.170667879217884,0.147994984108905
"OAS3",-0.0870121400652626,-0.039525939581995,0.227947443760575,-0.0419786471904484
"OASL",-0.194750762145901,-0.176076303806437,0.34600198628749,0.146410692426805
"OAT",-0.165780087610053,-0.013691457431614,-0.118859065571058,0.221108171887731
"OAZ1",-0.1715734083295,0.0371279476053377,0.023616461529079,-0.0177482553315292
"OAZ2",0.0403423677878006,-0.024281921494595,-0.0164709212637364,-0.017019489563586
"OBFC2B",0.183235518424755,0.05560090656289,-0.247535534404932,-0.0457838677260881
"OBP2A",-0.0479837397239318,0.0165774492002415,-0.00303131360552022,0.00328550807685746
"OBP2B",0.109610496292403,-0.0174530206275171,-0.0054407280803459,-0.00545330459184192
"OBSL1",0.380702299654881,-0.0832531251256797,-0.00556520384616555,-0.0562619663477273
"OCEL1",0.000380163545983692,-0.136290804625301,0.18893193351247,0.0149565900027095
"OCLN",0.106827148921268,-0.0776313724487644,0.114343092962017,-0.0275196144373637
"OCRL",0.00263077591677537,0.122243434633766,-0.157574364787521,-0.0615705102076434
"ODAM",0.0248874571649504,-0.101699759601721,0.129591261686781,-0.0200291134204791
"ODC1",0.2558187663591,1.18737872965158,-0.590823242460486,-0.665232231517501
"ODF1",0.0167166447559994,-0.00165173078585523,0.0157158434951827,0.0250173966910068
"ODF2",0.394943472391211,0.0197415359966437,-0.194677564937308,0.013716413578478
"ODZ3",-0.00628780900416972,-0.0686810574979772,0.034748733555403,0.150623591289885
"ODZ4",-0.512107948539152,0.244813265364115,-0.383898860843217,0.303224065739768
"OFD1",0.414221850116644,0.027694164922836,-0.0457886837630794,-0.142178446849219
"OGDH",-0.0931657376745665,0.0313784365533656,-0.00333028241964994,0.0337722316953752
"OGDHL",0.248707774323668,0.439823544706513,-0.32615198397649,-0.11306810625456
"OGFOD1",0.0132282141483135,0.0694422759331006,-0.139620159053121,-0.0140563566260561
"OGFOD2",0.0799380685307467,0.0705422058969685,-0.0227039845859494,-0.0641499454921046
"OGFR",-0.242200295819925,-0.0144071911862884,0.0821145488359296,-0.0109436649451731
"OGG1",0.173701281336366,-0.0720512639554598,0.0861754896878071,-0.0477841218159751
"OGN",-0.0454904330169574,-0.0450296799250893,0.488125000257767,-0.0718296822086167
"OGT",0.009033918655581,-0.128120850987251,0.250095340481503,-0.140966899419845
"OLA1",0.214040309189145,0.132335076440739,-0.225786577606219,-0.0661023107197015
"OLAH",0.0172874217680946,-0.0176496259689092,-0.0114018866138215,-0.00460998442410465
"OLFM1",-0.219015266151947,1.21338833586746,-0.272833881188421,-0.51055777463073
"OLFML1",-0.243303541948794,-0.222451834120772,0.560467621132946,0.069585841147695
"OLFML2A",-0.199715555100127,-0.21504577672449,0.136236663177237,0.492210680786198
"OLFML2B",-0.350728660546328,-0.167204166477624,0.561945559056028,0.0538738634111359
"OLFML3",-0.309020256957915,-0.330580777017931,0.588401889673006,0.292124672196286
"OLIG2",-2.66629313282474e-05,0.0118307792950868,-0.00277499503049667,-0.0341752301659446
"OLR1",-0.370345720826404,-0.251543242524269,0.932717508123103,0.0679428295592981
"OMD",-0.113109401826017,-0.00527392815091288,0.0791579316788935,0.0831769820201382
"OMG",0.0445664490701341,-0.014522572881894,0.0855871198722002,-0.0523995580971985
"ONECUT2",0.0535819008318786,-0.0216179798545239,0.00158307325277601,-0.0236140847753663
"OPA3",-0.0571743488971044,-0.0093978103480482,-0.000587515468145394,0.0641232774371255
"OPCML",0.018316089659749,-0.0390555556813668,0.00946904889006599,0.0291127497470971
"OPHN1",-0.0145613688077297,0.0625704141821712,0.00740080670116472,-0.109916297486733
"OPLAH",0.100820896368768,0.0660495836303714,-0.237547764789841,0.128534685580471
"OPRK1",0.0985378524796234,0.0315471635570087,-0.0502123571958756,-0.048161063038891
"OPRL1",-0.0395459331826167,0.00802688828173084,0.0737658413072224,-0.0421805375996147
"OPRM1",-0.00321676316533093,0.0117796955160637,0.0242404875226591,-5.64664487721651e-05
"OPRS1",0.138309107549339,0.0487404081910197,-0.187053032434382,-0.0497736921918233
"OPTN",-0.0746190421365157,-0.315810018761817,0.339676912246332,0.144795920684545
"OR10H1",-0.000733550448534513,0.0155523647389368,0.0337596082359414,-0.022642866387839
"OR10H2",0.027129338599059,-0.000598161526362606,-0.00258448056928251,-0.0256847560769751
"OR10H3",-0.0260236393874582,-0.00333542574428236,0.0336266540558992,-0.011223741507758
"OR10J1",0.00425355470078676,0.0138975809032958,-0.0633503608280794,-0.0544883078258014
"OR12D2",-0.00273380342480256,0.0119511817225004,0.0302729501878569,-0.00368728610549436
"OR12D3",-0.0509815962016744,0.0260984886666456,0.0518860129485821,-0.00445082237309515
"OR1A1",-0.0521602561743404,0.00197838351898204,0.0568881535505339,-0.0809061125599125
"OR1A2",-0.00968396747750278,-0.00487149391237407,0.0405470616156487,-0.021082597999397
"OR1D2",-0.0249396889371124,0.02459660028487,0.0477349666166456,-0.0505728906917915
"OR1G1",-0.0898154168294324,0.0165943287718364,-0.00476427718885808,0.0227276472412557
"OR2C1",-0.0277301331290423,0.000720307339288101,0.0306149441086796,-0.0703593085925316
"OR2F1",-0.00678184899789323,0.0286544790790411,-0.0160921347613718,-0.0131274859236819
"OR2H1",-0.0418134438095038,-0.00827044774491516,0.0527012344826341,-0.0303513766558465
"OR2J2",-0.00706126967788867,0.0281182358556342,0.00902425150616779,-0.0284430316753418
"OR2S2",-0.0191182178670539,0.0427521829512324,-0.00510611542286643,-0.0156021791884053
"OR2W1",0.0344490577546886,0.020347018434971,-0.0293479216166689,-0.0232777566267957
"OR3A3",-0.0121718158553392,-0.0165727069852535,0.0399205625717809,-0.00408735892602768
"OR51E2",-0.0658170153543418,0.0226198496366816,0.00743457520847823,-0.0258455408868759
"OR52A1",-0.0351060505080606,-0.00763414350763603,0.0126413381133482,-0.0535293204070991
"OR5I1",-0.0435384489538356,0.0329584074908981,0.022706688165851,-0.0164959033066549
"OR7A10",0.0210723835406676,-0.0015747498451204,0.000635738775626171,0.0132036253582799
"OR7A17",0.0117402364124569,0.0132205759869493,0.0187243659927312,-0.0218386752680657
"OR7A5",0.0346203608731486,0.266616446165244,-0.0922569540703027,-0.101931475540709
"OR7C2",-0.0402948469391503,0.03873104623008,0.0450083060612902,-0.034714325302708
"ORAI2",0.111685888161033,-0.174109902311331,0.224518554154188,-0.0419154572002096
"ORAI3",-0.0900106823671966,0.190055498657279,-0.153992763523416,-0.114792926751259
"ORC1L",0.147597932682106,0.0584351452234341,-0.242204486673592,-0.0173278616474554
"ORC2L",0.0689893402497177,0.377645289331826,-0.267383393980526,-0.239236609894267
"ORC3L",0.334462502046958,0.134516590237276,-0.196206102610883,-0.0487395018937423
"ORC4L",0.0682865584101808,0.163317722789629,-0.280066744161296,-0.11955402103393
"ORC5L",0.013435300771284,0.135678775880652,-0.124985952949205,-0.00132123563404646
"ORC6L",0.250795050909732,0.160800108463849,-0.377929434731283,-0.183939324995377
"ORM1",-0.147507094574322,-0.148465508763664,0.325227095195635,0.117471052587548
"ORMDL2",-0.208731578088101,0.0565405644011414,-0.0416671073130472,0.307724851620116
"OS9",-0.0958253859212115,-0.0719673207741453,0.110764464664993,0.101766843932707
"OSBP2",0.0826475067642751,0.00207292950179716,-0.103804129931216,-0.0234332639163688
"OSBPL10",0.00600444374818992,-0.0879658899767417,0.126005867663224,0.00221950567177781
"OSBPL11",-0.0195103210961847,0.0340556718621394,-0.081836579569209,0.0881861549981786
"OSBPL1A",0.0386516900871509,0.036051181618296,-0.0499262310198887,-0.088487730417276
"OSBPL2",0.0199666323872427,0.00212470996751435,-0.0924524132118792,0.11918827478514
"OSBPL3",-0.321751533314558,-0.063031977446208,0.133597628055601,0.087201411841463
"OSBPL7",-0.0105699233311321,-0.0255302452105383,0.120719208008255,-0.0317279884942509
"OSBPL8",0.100206120803765,-0.114649422328041,0.159663831213339,0.120335564264855
"OSBPL9",0.121281449358397,-0.165692777115011,0.0881514411767723,-0.0459492613003985
"OSGEP",0.0547930926229577,-0.138041893176986,0.0761493192839717,0.0105624945713558
"OSGIN1",-0.0623825982061725,0.906246613269444,-0.30994104834095,-0.362390197950723
"OSGIN2",0.0129833471380121,0.0672597804388224,-0.000644478357660051,-0.0481653360779082
"OSMR",-0.331859811598974,-0.0475618156716578,0.0113026317239042,0.425614082933615
"OSR2",0.076136912179084,0.0765432931907428,-0.359218611138677,-0.0558975163664381
"OSTF1",-0.455204128507429,0.546067098247287,-0.232592213369007,0.0196195510836155
"OSTM1",-0.373109557941635,-0.0456239802380268,0.19467646117612,0.0274858347726733
"OTC",0.0910411757361252,-0.0247292590291316,0.0329051957818542,-0.0100204864048205
"OTOR",-0.0461379567241131,-0.0130848394917581,0.0735618483551819,-0.0370258068800731
"OTUB1",0.0538143076556669,0.0691848109294604,-0.207193830719049,0.0467159565992878
"OTUB2",0.0442765323738539,-0.00768155214788946,-0.0493468731628414,0.119966590925483
"OTUD3",0.205920531528621,-0.0632738023979568,0.0276661557825487,-0.0385961491828625
"OTUD4",0.0185241943417962,-0.0326867981745897,0.0478595327650964,0.0223024527980679
"OTUD7B",-0.00707007702577689,0.0943267524117513,-0.0546242099104223,-0.0605380157793574
"OVGP1",0.0147697943766501,-0.00566282962514353,0.112130222577028,-0.0731568675217819
"OVOL1",-0.0698646956849543,0.194486697157549,-0.18116109339805,0.419181498039918
"OXA1L",-0.0959269258187425,0.0147206252978784,0.00907828445018116,-0.0450759806886859
"OXCT1",0.417604745626067,-0.21497600243509,-0.0874564457904392,0.0556369541819164
"OXCT2",-0.0284053209834634,-0.0147134494623102,0.0100897815113099,0.0219410490187062
"OXR1",-0.0491870134220604,-0.000112347134134647,-0.114618102062798,0.16576809978259
"OXSM",0.169256206403254,0.0560535702928615,-0.0206156732310035,-0.0644401703780026
"OXSR1",0.068218568799912,0.0344948569912056,-0.0393037425366231,-0.00708963067762213
"OXT",-0.0693455892105648,0.00685697797022489,0.0213291675513646,0.00518923891323034
"OXTR",0.169978340503714,-0.0891787362745128,0.0943437836368696,-0.0607384598619836
"P11",0.000604925460118921,0.0230404917039911,-0.012790143796009,0.0103214305372804
"P2RX1",-0.125126229212031,-0.0507998272952749,0.243201921359166,-0.057481811925554
"P2RX2",0.00895028703438427,-0.0148411512524498,0.0270025983856526,-0.0330541684361643
"P2RX3",-0.0455023609883489,0.0162629010874506,0.029731876551127,-0.0598290060896678
"P2RX4",0.0294956381262945,-0.0886360053914475,0.231558655865705,-0.059524269821513
"P2RX5",-0.231276055579087,-0.1388175808809,0.524801687231834,-0.17017083410444
"P2RX7",-0.0864398082883625,-0.0469560513565863,0.180762948677092,-0.0395534787315008
"P2RY13",-0.498326690268922,-0.272182285238689,0.81429424283346,-0.003118492496692
"P2RY14",-0.396487150777511,-0.106693858075927,0.520165902608003,-0.0574046470073042
"P2RY2",-0.653220407852554,0.0223251693310954,-0.121817743599006,0.863339713228605
"P2RY5",-0.66384287832315,-0.133768788785157,0.0610474260489224,0.364938983172829
"P2RY6",-0.291500786337227,-0.0838515337491603,0.343949195724703,0.0663891104589869
"P4HA1",0.158098412376631,-0.133728434751886,-0.154815299484099,0.226576320576125
"P4HA2",-0.211123124742136,-0.133093422266011,0.123440850206904,0.407235320578899
"P4HB",0.10084160563705,-0.0265802234077475,-0.0108270587600849,0.232480714790288
"P53AIP1",-0.0930701617690521,-0.0666437632343158,0.0105766741092943,0.332587634220748
"PA2G4",0.143645725641181,0.0641777245095252,-0.254126401834258,-0.0430083507917271
"PAAF1",0.345592411965108,-0.0367846621469046,-0.0105762154456968,-0.0753671074250225
"PABPC1",0.049889494390296,0.0819688868535331,-0.152910473995587,0.0878233157719259
"PABPC3",0.0738712125106571,0.0838079576494688,-0.24989323635041,0.136481486763674
"PABPC4",0.0526797832702726,-0.0492686249519343,0.00877807181908086,0.0779675476122708
"PACRG",0.0904756159133862,0.00408211205071779,0.0817290590833282,-0.0598784372931854
"PACS2",0.0511619085342719,-0.0971482583833685,0.0788187749475775,-0.0183488514470017
"PACSIN2",-0.0960683737407118,0.0095432940508215,-0.000466753499857621,0.0379624510526214
"PACSIN3",0.0795567053766062,0.236247456221499,-0.643315398140383,0.194329158721822
"PADI1",-0.092193193863391,0.0193446330734757,-0.00443134736707296,0.0869508167763766
"PADI2",0.0236263843950857,-0.0270450951574815,0.0506526474033734,-0.000872399132974433
"PADI3",-0.0385276604837683,-0.0461371203221426,-0.0901716565866877,0.921530652810744
"PADI4",0.00361704899861648,0.00961181807719435,0.0308333591168535,-0.0179091719322828
"PAEP",-0.0311950289602736,-0.0383229238162396,0.117050935859926,-0.00612256969007374
"PAF1",0.203077208690595,0.0156156783113213,-0.0692894371047802,-0.00662096784175592
"PAFAH1B1",0.0156996797482219,0.0350013426679625,-0.0494634417801376,0.0633976048480127
"PAFAH1B3",0.607484028773425,-0.00841956529559384,-0.527886320867672,0.0057415203490363
"PAGE1",0.047726092219924,-0.058740580520721,-0.00600814176843045,-0.0153164548807139
"PAGE4",0.128084614450132,-0.0627384857219271,0.0204170849793397,-0.0123646114765571
"PAH",0.146658844946067,0.0157413827001663,0.00922887741653566,-0.0915920581403068
"PAICS",0.330525575040871,0.210613141524363,-0.537286297601974,-0.247254894249754
"PAIP1",0.257676028450274,0.0545035006356819,-0.325855663106487,-0.0875503025972895
"PAK1",-0.119377977326967,0.473873327009074,-0.421382905354478,-0.0566480007859385
"PAK1IP1",0.45800230215352,0.104365800890611,-0.255846630082145,-0.0548583034665975
"PAK2",0.00702485349865289,0.190538314968005,-0.480815831318568,0.126209060356816
"PAK4",0.126685221691058,0.109665665559409,-0.0787488075243075,-0.146768093855601
"PAK6",-0.281827665291229,0.182399160793908,-0.392780621546741,0.17377167785607
"PAK7",-0.223249967098827,0.463939137460242,-0.318307393559771,-0.0980865406393285
"PALB2",0.142048603918822,0.0826374399798062,-0.407549768866624,0.105489736497647
"PALLD",-0.321567553916856,0.163324599625429,-0.207001943101976,0.164672860552806
"PALM",-0.0358522396899514,-0.0119133649264218,0.121932144041294,-0.0425199652451489
"PALMD",-0.156540439892407,-0.0935145504787388,0.259200507720613,0.332069802540979
"PAM",-0.201099287102505,-0.233903730249303,0.335835580424442,0.164413059173631
"PANK2",0.024827062919014,-0.00157469368244112,-0.110092019349177,0.025719693972261
"PANK3",0.00311131170803569,0.116924890063195,-0.0719444326701888,0.0094012775917247
"PANK4",0.137037024788683,-0.0700642579627264,-0.0533542506115223,0.0644372465385057
"PANX1",-0.1192311426299,-0.0821049467207438,0.0707021107023301,0.26857895247297
"PAOX",-0.236833297147763,-0.023863418044773,0.101705558968924,0.116365409282343
"PAPD1",0.205553924346534,0.00591107805039931,-0.146850610020704,-0.000429621338598155
"PAPOLB",0.0251938332113373,-0.0158183561290088,-0.00171485810237115,0.0060216424681588
"PAPOLG",-0.0327689748995037,0.09724219313374,-0.0860472673726529,0.00248921962459862
"PAPPA",-0.109711475786344,-0.0894502804796578,0.148033477511432,0.0762120604184482
"PAPPA2",-0.0427323483200143,0.0218971575349343,0.0137263792067264,-0.00529115133068503
"PAPSS1",0.21709346680056,-0.0256088914621214,-0.040325823822938,0.0666446295207941
"PAPSS2",-0.262074634158041,-0.466457823386599,0.722281357689891,0.0950597793561928
"PAQR4",0.179983991556528,-0.00927793694873014,-0.179345641682266,0.139116074123816
"PAQR5",0.0495367839529116,-0.00382337076198493,-0.115544719108681,0.0726122142409116
"PAQR6",0.153788909473266,-0.0251776526786987,0.046053881434686,-0.155519548169633
"PARC",-0.0117740879988289,-0.011534141551665,0.0928856900043318,-0.0877608775330079
"PARD3",0.0423009856829115,0.263648076400225,-0.465723492674948,-0.00457611668556499
"PARD6A",0.0723141344025442,0.0500546883540958,0.0694099949899378,-0.185232472989316
"PARG",0.241304592300476,-0.0171419226455194,-0.0908065939594804,-0.0281689386768509
"PARK2",-0.0159823670284325,-0.000152552662669309,0.0662122071395457,-0.00442969391924428
"PARK7",0.167054902344547,-0.111007588975344,0.0557852900084624,0.110509584459075
"PARL",-0.107625378036285,0.37886941966602,-0.560051369034956,-0.009514415196487
"PARN",-0.0149786689467787,0.023897781720207,-0.099202283727317,0.0404658809214063
"PARP1",0.354306429658072,0.133232501747246,-0.225717147694625,-0.162073895628446
"PARP12",-0.167199894616847,-0.0696887036929326,0.290852289957449,0.0397284681358552
"PARP16",0.136741192562646,0.0482254246867253,-0.0526010846588737,-0.0624187249105039
"PARP2",0.229155430974667,0.0712589164667632,-0.150907389710103,-0.00454188515402078
"PARP3",-0.0522420870102277,-0.137899636439364,0.249672844004758,0.0604035183891179
"PARP4",-0.0843750124663247,0.00267555883431683,0.14274007510673,-0.0404411677603524
"PARP6",0.0645425665077577,0.0385745435738021,-0.0228470765505731,0.00392698513876708
"PARP8",-0.177241219016625,-0.328639051941552,0.465545030219931,0.0852611751279144
"PARVB",0.0198222559121872,0.0686970606697723,0.0116330236158233,-0.300040543042061
"PASK",0.113471834687107,-0.092220777054062,0.02759651827688,-0.0310904087261649
"PATZ1",0.293776394603135,0.0235749287138597,-0.0806200487699993,-0.0703235265886285
"PAX1",0.0171474775305622,-0.0167474151230718,0.0125852679648508,-0.00511962148733924
"PAX2",0.0421522751264953,0.0350259035422726,-0.00612691657720088,-0.0410790182718664
"PAX3",0.0434458148307436,-0.0237061876081968,-0.0158480663712055,0.0520208314893229
"PAX4",0.0119105968252859,0.00287183099205773,0.0348083286730478,-0.0372109641247371
"PAX7",-0.0454256346478925,0.00161658890525149,-0.0191337114335368,-0.0130057209055932
"PAX8",-0.0587619704959139,0.0133326959494364,0.0519066042531029,-0.0432660805337268
"PAX9",-0.0251269572207008,0.162519429029131,-0.291746204192317,0.361076697992751
"PAXIP1",0.254942970105235,0.184035127470629,-0.309950444215309,-0.106651483635669
"PBK",0.254528942024146,0.274230595634975,-0.944137952605405,-0.0925605009632353
"PBLD",0.0845635319482871,-0.10655725668853,0.0548377762197545,-0.0283356103986874
"PBOV1",0.0102566901605988,-0.00238274516472725,0.0985926051223793,-0.0125396409427528
"PBRM1",0.18247174037626,-0.0808290283429563,0.0320204358434369,0.0487996785806141
"PBX2",-0.0315212580402514,-0.0201886812239255,0.0215086444704016,-0.0264006573425046
"PBX3",-0.0787895699197745,-0.0754431907097488,0.288330017479585,-0.180199679303525
"PBXIP1",0.00939872011277575,-0.151137631643086,0.306172439765922,0.00189901554351293
"PC",-0.234962679570488,0.262068007794295,-0.222775205864869,0.178975201442734
"PCBD1",-0.00811084780422823,0.00925667508970207,0.0257743608634677,-0.103283438115357
"PCBP1",-0.0048937260141404,0.0981243430623657,-0.100169213563727,0.0151769039837946
"PCBP3",-0.0653918810055675,-0.000278069932431999,0.0101377773971369,-0.0130766099624644
"PCBP4",0.148287873162305,-0.215622128335551,0.120987045143839,0.0178991379644071
"PCCA",0.121564055405348,-0.128138832573099,0.0274194706873403,0.00299157276434159
"PCCB",0.229964677007029,0.181169680508691,-0.578159909666868,-0.104495544565503
"PCDH1",-0.174437099695648,-0.0115062180710253,0.0881984088540729,0.0148410103878075
"PCDH12",-0.193913293695989,-0.192441809230909,0.393113602327209,0.147954500968487
"PCDH17",-0.389144643219517,-0.155901989116475,0.380659177266496,0.0843976577532711
"PCDH21",-0.225651902971135,0.087351958215077,-0.088469422213651,0.121112410381691
"PCDH8",0.160330525822599,-0.0928224071748832,0.000409470333762041,-0.0238890898447165
"PCDHB1",-0.0263904686295097,0.0136908445833308,0.0290673533744465,-0.0469565524282725
"PCDHB11",0.0112423273605979,0.0385554742758252,-0.10724458394339,-0.000426125273152556
"PCDHB12",-0.210203238238051,0.0553822325508361,0.00416404269638303,-0.0194169922384047
"PCDHB13",0.00658149864754987,0.00425050643836377,0.0117355991398564,-0.017408037096299
"PCDHB6",-0.0174379251360598,-0.0577712746517573,0.0196930970663134,-0.0158169010613303
"PCF11",0.209577191235402,-0.107236926589579,0.118302377387963,-0.203734780792598
"PCGF1",-0.0683056251319256,0.148874755404595,-0.223707825675138,0.0165514450996071
"PCGF2",0.222331529654368,-0.0154747343817312,0.00320105484212667,-0.0257350890487
"PCGF3",0.059470699969965,-0.0638446266820794,-0.0170291568095569,0.0223614746114853
"PCID2",0.184991817868654,0.108775826404529,-0.155703530436555,-0.0540664201791916
"PCK1",0.0780033833344582,0.00455061989933775,0.00349705775255105,-0.0865697575834051
"PCK2",-0.0751447429389203,0.172384244207625,0.0097504933433652,-0.167192095228911
"PCLO",0.100157221859405,0.107546360220041,-0.0851990459852227,-0.0495869985742933
"PCM1",0.141697626716175,-0.113446573359154,0.183391247505012,-0.0480261549146523
"PCMT1",0.178195870219114,0.000999678903752965,-0.0772633579519585,0.0256280394405053
"PCNA",0.352044390246777,0.165761068612973,-0.478246607593943,-0.138445700823533
"PCNT",0.0437198212114161,-0.0247778184841396,0.026397362635225,-0.089601917145943
"PCOLCE",-0.400370078814207,-0.403863785406802,0.464234388444176,0.146183291960757
"PCOLCE2",0.275095349024726,-0.0611818249570382,0.192922819212168,-0.112487291291111
"PCP4",0.094404687571807,-0.0862504509352536,0.482107006272556,-0.101504866679166
"PCSK1",-0.0296947404761526,-0.00257246811604694,0.0143960461973123,-0.0793450867788629
"PCSK1N",0.210213550362365,0.0935757682396532,-0.0566131516539648,-0.233761305714799
"PCSK2",-0.00320821159078642,0.00920036846422612,0.0158430768189141,-0.0461274338414662
"PCSK5",-0.573029169545256,0.140638568092827,0.0596215353258382,0.0991229994573212
"PCSK6",0.0279634675219887,-0.0378357044464294,-0.0022195304740138,0.0095138555740449
"PCTK1",0.266297227132335,0.151248397198174,-0.323961749136572,-0.0948397648454543
"PCTK2",-0.0391493472496929,-0.0484506180946631,0.115279326983577,-0.0188414732356679
"PCTK3",-0.0565525028680998,-0.104620907624675,0.0425199878524304,0.114467738808647
"PCTP",-0.0990522315482811,0.0970979617648853,0.0561284202953581,-0.258708015863526
